X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
-7.992444187402725220e-02,-2.687681913375854492e-01,2.430807948112487793e-01,-1.248003542423248291e-01,5.167884379625320435e-02,-4.705931618809700012e-02,3.878729939460754395e-01,-7.998481392860412598e-03,1.421079412102699280e-02,6.190007552504539490e-03,-1.849226281046867371e-02,1.487181056290864944e-03,3.458660090666439979e-01,1.835830822754690173e-02,3.986618434896050189e+01
-7.559813559055328369e-02,-2.657516896724700928e-01,2.402677834033966064e-01,-1.234736740589141846e-01,4.789964854717254639e-02,-4.873199760913848877e-02,3.829018473625183105e-01,-8.144617080688476562e-03,1.325770467519760132e-02,1.044950634241104126e-02,-1.662104576826095581e-02,1.657751854509115219e-03,3.458660090666439979e-01,1.835830822754690173e-02,3.986618434896050189e+01
-7.182038575410842896e-02,-2.709881365299224854e-01,2.463001608848571777e-01,-1.304101347923278809e-01,4.639179259538650513e-02,-5.637651681900024414e-02,3.932048082351684570e-01,-7.804632186889648438e-03,1.128091290593147278e-02,1.982480660080909729e-02,-1.730323210358619690e-02,1.587172038853168488e-03,3.500280330735889844e-01,1.851453614871529860e-02,3.745541811569709978e+01
-6.953772902488708496e-02,-2.773949503898620605e-01,2.567935585975646973e-01,-1.321747601032257080e-01,4.818741232156753540e-02,-5.883639678359031677e-02,4.056255221366882324e-01,-6.170602515339851379e-03,1.138196513056755066e-02,1.982275582849979401e-02,-1.243349164724349976e-02,1.497863326221704483e-03,3.538700478745849809e-01,1.649728840810900030e-02,3.493988301730389878e+01
-6.705524027347564697e-02,-2.827649712562561035e-01,2.677247226238250732e-01,-1.285293847322463989e-01,4.626864939928054810e-02,-6.147276610136032104e-02,4.152026474475860596e-01,-5.108503624796867371e-03,1.344613358378410339e-02,2.085256576538085938e-02,-3.123149275779724121e-03,1.694572623819112778e-03,3.574166897888230165e-01,1.302410829042860083e-02,3.239105429524200019e+01
-6.629109382629394531e-02,-2.878870666027069092e-01,2.780160307884216309e-01,-1.253006011247634888e-01,4.593854397535324097e-02,-6.224064528942108154e-02,4.245332181453704834e-01,-4.227872937917709351e-03,1.558202132582664490e-02,1.922569237649440765e-02,4.626721143722534180e-03,1.799604389816522598e-03,3.606906506407739910e-01,9.881448277597300323e-03,2.988985298023110104e+01
-6.420224159955978394e-02,-2.901307940483093262e-01,2.854155302047729492e-01,-1.213669776916503906e-01,4.797228425741195679e-02,-6.085691601037979126e-02,4.300666153430938721e-01,-2.401346340775489807e-03,1.663804426789283752e-02,1.472099311649799347e-02,1.103417575359344482e-02,1.820836216211318970e-03,3.637128976102539935e-01,7.037851463280200143e-03,2.751199454146609824e+01
-6.557106226682662964e-02,-2.920748293399810791e-01,2.877340614795684814e-01,-1.213497221469879150e-01,5.342725664377212524e-02,-5.884573236107826233e-02,4.338724315166473389e-01,-7.025096565485000610e-04,1.669238507747650146e-02,9.431337937712669373e-03,1.006568223237991333e-02,1.651621423661708832e-03,3.637128976102539935e-01,7.037851463280200143e-03,2.751199454146609824e+01
-6.620270013809204102e-02,-2.929712533950805664e-01,2.894255220890045166e-01,-1.223903521895408630e-01,5.442514270544052124e-02,-5.799814313650131226e-02,4.361746311187744141e-01,-7.960312068462371826e-04,1.663736253976821899e-02,7.862363010644912720e-03,9.824864566326141357e-03,1.581020187586545944e-03,3.641108871609879949e-01,6.667678996990799613e-03,2.708038012095940061e+01
-6.755331158638000488e-02,-2.949915528297424316e-01,2.918641865253448486e-01,-1.215638965368270874e-01,6.040462851524353027e-02,-5.581766366958618164e-02,4.399169385433197021e-01,1.275641843676567078e-03,1.690120249986648560e-02,1.996368169784545898e-03,9.289346635341644287e-03,1.426185946911573410e-03,3.641108871609879949e-01,6.667678996990799613e-03,2.708038012095940061e+01
