X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
3.846625089645385742e-01,-1.451501131057739258e+00,-3.465309619903564453e+00,-3.694317102432250977e+00,1.143644809722900391e+00,-5.413169860839843750e-01,-2.384001731872558594e+00,-1.215719461441040039e+00,2.939165592193603516e+00,-3.634126663208007812e+00,-2.402907251519416310e+00,-1.223142280118012515e+00,2.942159551424457398e+00,-3.613740674176972423e+00
3.684208393096923828e-01,-1.447301387786865234e+00,-3.484416961669921875e+00,-3.711276769638061523e+00,1.149430990219116211e+00,-5.481075048446655273e-01,-2.386273384094238281e+00,-1.243330955505371094e+00,2.959478139877319336e+00,-3.617157936096191406e+00,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
3.521936535835266113e-01,-1.443327665328979492e+00,-3.502642631530761719e+00,-3.727587223052978516e+00,1.155176401138305664e+00,-5.546338558197021484e-01,-2.388305664062500000e+00,-1.270687341690063477e+00,2.979280710220336914e+00,-3.600295543670654297e+00,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
3.359670639038085938e-01,-1.439551591873168945e+00,-3.520028114318847656e+00,-3.743410348892211914e+00,1.160937070846557617e+00,-5.608431696891784668e-01,-2.390095710754394531e+00,-1.297789096832275391e+00,2.998663425445556641e+00,-3.583758592605590820e+00,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
3.197271823883056641e-01,-1.435945749282836914e+00,-3.536610603332519531e+00,-3.758873939514160156e+00,1.166751623153686523e+00,-5.666899681091308594e-01,-2.391654491424560547e+00,-1.324635624885559082e+00,3.017700672149658203e+00,-3.567717075347900391e+00,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
3.034661412239074707e-01,-1.432471275329589844e+00,-3.552413463592529297e+00,-3.774071455001831055e+00,1.172642827033996582e+00,-5.721426010131835938e-01,-2.392996072769165039e+00,-1.351220130920410156e+00,3.036448478698730469e+00,-3.552295684814453125e+00,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
2.871763706207275391e-01,-1.429071784019470215e+00,-3.567435741424560547e+00,-3.789051055908203125e+00,1.178621172904968262e+00,-5.771846771240234375e-01,-2.394134044647216797e+00,-1.377535104751586914e+00,3.054939031600952148e+00,-3.537554025650024414e+00,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
2.708576917648315430e-01,-1.425665736198425293e+00,-3.581644773483276367e+00,-3.803814649581909180e+00,1.184679985046386719e+00,-5.818214416503906250e-01,-2.395076274871826172e+00,-1.403567671775817871e+00,3.073172569274902344e+00,-3.523481607437133789e+00,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
2.544980049133300781e-01,-1.422172665596008301e+00,-3.594995260238647461e+00,-3.818252325057983398e+00,1.190806627273559570e+00,-5.861034989356994629e-01,-2.395797729492187500e+00,-1.429302096366882324e+00,3.091120481491088867e+00,-3.509962558746337891e+00,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
2.380845546722412109e-01,-1.418540239334106445e+00,-3.607457160949707031e+00,-3.832197666168212891e+00,1.196968436241149902e+00,-5.901086926460266113e-01,-2.396268844604492188e+00,-1.454713702201843262e+00,3.108736038208007812e+00,-3.496828556060791016e+00,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
2.216247916221618652e-01,-1.414731621742248535e+00,-3.619025707244873047e+00,-3.845538377761840820e+00,1.203114151954650879e+00,-5.939046740531921387e-01,-2.396492481231689453e+00,-1.479770779609680176e+00,3.125976562500000000e+00,-3.483958482742309570e+00,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
2.051391601562500000e-01,-1.410715341567993164e+00,-3.629717350006103516e+00,-3.858211278915405273e+00,1.209191322326660156e+00,-5.975528359413146973e-01,-2.396485328674316406e+00,-1.504440069198608398e+00,3.142808914184570312e+00,-3.471275806427001953e+00,-2.402298556068833690e+00,-1.513025426652119476e+00,3.148382310610812418e+00,-3.458200485433562399e+00
1.886472105979919434e-01,-1.406466126441955566e+00,-3.639523267745971680e+00,-3.870143651962280273e+00,1.215134620666503906e+00,-6.011036634445190430e-01,-2.396280288696289062e+00,-1.528693675994873047e+00,3.159183740615844727e+00,-3.458665609359741211e+00,-2.402248987104265598e+00,-1.536942351642655025e+00,3.163677496674844658e+00,-3.443637793700892402e+00
1.722114682197570801e-01,-1.401945710182189941e+00,-3.648439884185791016e+00,-3.881310224533081055e+00,1.220865845680236816e+00,-6.046059131622314453e-01,-2.395929336547851562e+00,-1.552496075630187988e+00,3.175031900405883789e+00,-3.446009159088134766e+00,-2.402200440294777195e+00,-1.560448961456163852e+00,3.178432261230828004e+00,-3.429014522917848140e+00
1.559089422225952148e-01,-1.397102952003479004e+00,-3.656466484069824219e+00,-3.891726255416870117e+00,1.226328849792480469e+00,-6.081111431121826172e-01,-2.395471096038818359e+00,-1.575822353363037109e+00,3.190293788909912109e+00,-3.433202981948852539e+00,-2.402152917432673007e+00,-1.583544820223985905e+00,3.192654372760141968e+00,-3.414332839936883968e+00
1.398024559020996094e-01,-1.391890048980712891e+00,-3.663605451583862305e+00,-3.901413202285766602e+00,1.231500148773193359e+00,-6.116651296615600586e-01,-2.394922494888305664e+00,-1.598664999008178711e+00,3.204930305480957031e+00,-3.420160293579101562e+00,-2.402106417626218793e+00,-1.606229612592700029e+00,3.206351516466498186e+00,-3.399594881449214068e+00
