X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
6.115659475326538086e-01,-1.517681241035461426e+00,-3.190991640090942383e+00,-3.375488758087158203e+00,1.008389472961425781e+00,-4.574381709098815918e-01,-2.400923490524291992e+00,-8.439902067184448242e-01,2.621235132217407227e+00,-3.771227359771728516e+00,-2.403652204589659114e+00,-8.535305071176541025e-01,2.628252370451497733e+00,-3.770953068980506195e+00
5.887743234634399414e-01,-1.510849595069885254e+00,-3.218260288238525391e+00,-3.408006668090820312e+00,1.022650122642517090e+00,-4.637842178344726562e-01,-2.397864103317260742e+00,-8.792071342468261719e-01,2.652982473373413086e+00,-3.758166313171386719e+00,-2.403590438108596405e+00,-8.862943020875665434e-01,2.658326293665679074e+00,-3.758457598032861835e+00
5.666108131408691406e-01,-1.503951072692871094e+00,-3.244870185852050781e+00,-3.440225362777709961e+00,1.036450624465942383e+00,-4.704651832580566406e-01,-2.395384311676025391e+00,-9.141263961791992188e-01,2.684080600738525391e+00,-3.745494127273559570e+00,-2.403528168099129836e+00,-9.187206066710446040e-01,2.687656096599772226e+00,-3.745842391962062479e+00
5.391234159469604492e-01,-1.509993314743041992e+00,-3.250231266021728516e+00,-3.481242418289184570e+00,1.071488857269287109e+00,-4.768626689910888672e-01,-2.366427183151245117e+00,-9.496948719024658203e-01,2.715404987335205078e+00,-3.752996444702148438e+00,-2.403465549704551840e+00,-9.508030043783408658e-01,2.716251667795815283e+00,-3.733110421293420078e+00
5.224454998970031738e-01,-1.491100311279296875e+00,-3.293786764144897461e+00,-3.501364707946777344e+00,1.056169152259826660e+00,-4.918715953826904297e-01,-2.397416591644287109e+00,-9.858659505844116211e-01,2.741354703903198242e+00,-3.701781272888183594e+00,-2.403402726182932270e+00,-9.825355999146477837e-01,2.744122775418639915e+00,-3.720264613119437236e+00
5.041818618774414062e-01,-1.481584072113037109e+00,-3.323258399963378906e+00,-3.536174774169921875e+00,1.079980492591857910e+00,-4.923892021179199219e-01,-2.384249210357666016e+00,-1.015817523002624512e+00,2.776185274124145508e+00,-3.720220565795898438e+00,-2.403339829426472729e+00,-1.013913019423109851e+00,2.771279067255903339e+00,-3.707307851099804097e+00
4.832027852535247803e-01,-1.483168363571166992e+00,-3.342756509780883789e+00,-3.559157609939575195e+00,1.083353400230407715e+00,-4.993515014648437500e-01,-2.393833398818969727e+00,-1.049527645111083984e+00,2.798553466796875000e+00,-3.689039230346679688e+00,-2.403277004547873297e+00,-1.044927250146683972e+00,2.797730477490376622e+00,-3.694243069499219434e+00
4.658137559890747070e-01,-1.472373247146606445e+00,-3.370933055877685547e+00,-3.588418722152709961e+00,1.099511861801147461e+00,-5.064969658851623535e-01,-2.386863231658935547e+00,-1.079686880111694336e+00,2.829188823699951172e+00,-3.691357135772705078e+00,-2.403214366457298912e+00,-1.075573189947517827e+00,2.823486511919325537e+00,-3.681073087944051636e+00
4.462180733680725098e-01,-1.472730994224548340e+00,-3.391038179397583008e+00,-3.610500335693359375e+00,1.104819536209106445e+00,-5.132840275764465332e-01,-2.392778873443603516e+00,-1.111616134643554688e+00,2.851718425750732422e+00,-3.667484760284423828e+00,-2.403152013056684133e+00,-1.105847183976874204e+00,2.848556436855912199e+00,-3.667800655092661621e+00
4.292460680007934570e-01,-1.464801430702209473e+00,-3.416331291198730469e+00,-3.635562896728515625e+00,1.117609262466430664e+00,-5.204072594642639160e-01,-2.389149188995361328e+00,-1.140859365463256836e+00,2.879032373428344727e+00,-3.663554668426513672e+00,-2.403090040756738599e+00,-1.135745029563810071e+00,2.872949535864723902e+00,-3.654428507987641961e+00
4.111266136169433594e-01,-1.464022994041442871e+00,-3.436315536499023438e+00,-3.655555963516235352e+00,1.123075485229492188e+00,-5.269681811332702637e-01,-2.393542051315307617e+00,-1.170814275741577148e+00,2.900631189346313477e+00,-3.643376827239990234e+00,-2.403028537331799441e+00,-1.165262957978519864e+00,2.896674983369472933e+00,-3.640959342836396662e+00
3.946151137351989746e-01,-1.457783222198486328e+00,-3.459472179412841797e+00,-3.677088737487792969e+00,1.133402824401855469e+00,-5.337030887603759766e-01,-2.392024040222167969e+00,-1.199094295501708984e+00,2.925335407257080078e+00,-3.635531663894653320e+00,-2.402967582920984224e+00,-1.194397166502588981e+00,2.919741902047925830e+00,-3.627395831319376818e+00
3.776107430458068848e-01,-1.456219434738159180e+00,-3.478641748428344727e+00,-3.694972753524780273e+00,1.138632774353027344e+00,-5.398991703987121582e-01,-2.395586967468261719e+00,-1.227385997772216797e+00,2.945724248886108398e+00,-3.617352485656738281e+00,-2.402907251519416310e+00,-1.223142280118012515e+00,2.942159551424457398e+00,-3.613740674176972423e+00
3.684208393096923828e-01,-1.447301387786865234e+00,-3.484416961669921875e+00,-3.711276769638061523e+00,1.149430990219116211e+00,-5.481075048446655273e-01,-2.386273384094238281e+00,-1.243330955505371094e+00,2.959478139877319336e+00,-3.617157936096191406e+00,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
3.424177765846252441e-01,-1.449217557907104492e+00,-3.522394895553588867e+00,-3.728462696075439453e+00,1.147889137268066406e+00,-5.531941652297973633e-01,-2.404135704040527344e+00,-1.287213444709777832e+00,2.988626241683959961e+00,-3.577507495880126953e+00,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
3.303513526916503906e-01,-1.441742062568664551e+00,-3.536248683929443359e+00,-3.747036933898925781e+00,1.163080215454101562e+00,-5.574979782104492188e-01,-2.394562721252441406e+00,-1.306566834449768066e+00,3.009320020675659180e+00,-3.585190773010253906e+00,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
3.140048980712890625e-01,-1.442554235458374023e+00,-3.551747798919677734e+00,-3.759782552719116211e+00,1.160345196723937988e+00,-5.634787082672119141e-01,-2.404746294021606445e+00,-1.334391951560974121e+00,3.023715972900390625e+00,-3.555271387100219727e+00,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
2.985748648643493652e-01,-1.433870077133178711e+00,-3.572208166122436523e+00,-3.777296781539916992e+00,1.172411322593688965e+00,-5.687016248703002930e-01,-2.400532722473144531e+00,-1.360270619392395020e+00,3.047388076782226562e+00,-3.552536487579345703e+00,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
2.837092280387878418e-01,-1.433963418006896973e+00,-3.583074808120727539e+00,-3.789301395416259766e+00,1.172070980072021484e+00,-5.733871459960937500e-01,-2.406839847564697266e+00,-1.384559512138366699e+00,3.060135364532470703e+00,-3.529430389404296875e+00,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
2.682964205741882324e-01,-1.425584077835083008e+00,-3.601389646530151367e+00,-3.805370569229125977e+00,1.181262612342834473e+00,-5.786960124969482422e-01,-2.405169963836669922e+00,-1.410701990127563477e+00,3.081617832183837891e+00,-3.521703720092773438e+00,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
2.536789774894714355e-01,-1.424108862876892090e+00,-3.611188411712646484e+00,-3.817549705505371094e+00,1.182552337646484375e+00,-5.827425718307495117e-01,-2.409576416015625000e+00,-1.434237718582153320e+00,3.094731330871582031e+00,-3.502465486526489258e+00,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
2.384668588638305664e-01,-1.416367888450622559e+00,-3.626268863677978516e+00,-3.832459688186645508e+00,1.190088510513305664e+00,-5.877008438110351562e-01,-2.408987998962402344e+00,-1.459712982177734375e+00,3.113999843597412109e+00,-3.492361068725585938e+00,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
2.238974571228027344e-01,-1.413465380668640137e+00,-3.635007143020629883e+00,-3.844539642333984375e+00,1.192456722259521484e+00,-5.915372967720031738e-01,-2.412016391754150391e+00,-1.482854008674621582e+00,3.127311229705810547e+00,-3.475383281707763672e+00,-2.402349142460136644e+00,-1.488698755790618833e+00,3.132538850389835705e+00,-3.472700400670567511e+00
