X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401808838491072962e+00,-1.753521718756064329e+00,3.288160071096013937e+00,-3.295026554683849973e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401770023152748124e+00,-1.772935139341250910e+00,3.297923462717394116e+00,-3.279911541650162743e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401732069442676032e+00,-1.791944181179915718e+00,3.307227121400611480e+00,-3.264758097463159814e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401694950155320196e+00,-1.810550188541953709e+00,3.316077887019155845e+00,-3.249568062409275093e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401658636650474410e+00,-1.828754605977429337e+00,3.324482519596362096e+00,-3.234343249444629809e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401623098968236114e+00,-1.846558971112244762e+00,3.332447699904857785e+00,-3.219085444539155016e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401588305933800349e+00,-1.863964907458739884e+00,3.339980030066130201e+00,-3.203796407020710113e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401554225252033437e+00,-1.880974117242851795e+00,3.347086034149946876e+00,-3.188477869919200902e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401520823591768661e+00,-1.897588374249425280e+00,3.353772158773954182e+00,-3.173131540310703436e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401488066659760445e+00,-1.913809516687208001e+00,3.360044773703148913e+00,-3.157759099661576307e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401455923056313058e+00,-1.929640232723190962e+00,3.365910281308873930e+00,-3.142362195699737626e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401424368973657408e+00,-1.945084841058980052e+00,3.371375225530631958e+00,-3.126942434324634146e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401393360568721658e+00,-1.960143630601252518e+00,3.376445515959163757e+00,-3.111501440389865092e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401362862500140860e+00,-1.974818897865546319e+00,3.381127258472726105e+00,-3.096040793443156858e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401332839030958066e+00,-1.989112995299316955e+00,3.385426488846445814e+00,-3.080562048851087198e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401303254072206350e+00,-2.003028325401508436e+00,3.389349173514151659e+00,-3.065066738130580948e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401274071217368355e+00,-2.016567334867006345e+00,3.392901210330085959e+00,-3.049556369280392865e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401245253767771093e+00,-2.029732508756180387e+00,3.396088429330724079e+00,-3.034032427112601571e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401216764748903998e+00,-2.042526364692307972e+00,3.398916593496518423e+00,-3.018496373584099945e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401188566917748179e+00,-2.054951447087212557e+00,3.401391399513683744e+00,-3.002949648128080185e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401160622761071561e+00,-2.067010321398057737e+00,3.403518478536000202e+00,-2.987393667985529078e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401132906004583401e+00,-2.078706746351732804e+00,3.405303437416329349e+00,-2.971829806016399900e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.401105411018700675e+00,-2.090046500479303404e+00,3.406751888196189348e+00,-2.956259375044908211e+00
