X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
7.330921292304992676e-02,-1.455337852239608765e-01,1.405127346515655518e-01,1.159358620643615723e-01,-9.105756878852844238e-02,-1.367639303207397461e-01,-4.778605699539184570e-01,7.938755303621292114e-02,1.018269509077072144e-01,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
7.991009950637817383e-02,-1.585337072610855103e-01,1.339591443538665771e-01,1.307685971260070801e-01,-8.053413033485412598e-02,-1.451498717069625854e-01,-5.013703107833862305e-01,1.060382127761840820e-01,9.136392176151275635e-02,1.212431699122596962e+00,1.605730250134527415e+00,1.442465732325873606e+00,-8.794034077821669682e-01
6.045989692211151123e-02,-1.534167230129241943e-01,8.662407100200653076e-02,6.835755705833435059e-02,-1.593330353498458862e-01,-1.485731005668640137e-01,-4.857035279273986816e-01,4.488561302423477173e-02,1.111851781606674194e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
7.017908990383148193e-02,-1.436142623424530029e-01,9.090902656316757202e-02,5.244404077529907227e-02,-1.779344379901885986e-01,-1.388348340988159180e-01,-4.854254424571990967e-01,1.214468851685523987e-03,1.165247783064842224e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
7.152110338211059570e-02,-1.381131708621978760e-01,9.957744926214218140e-02,3.683143854141235352e-02,-1.957766711711883545e-01,-1.228826940059661865e-01,-4.751148521900177002e-01,-4.362103343009948730e-02,1.242113038897514343e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
7.629862427711486816e-02,-1.290394067764282227e-01,1.075612232089042664e-01,2.292948961257934570e-02,-2.136295586824417114e-01,-1.090855300426483154e-01,-4.686477482318878174e-01,-8.788612484931945801e-02,1.308908611536026001e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
7.950338721275329590e-02,-1.210575178265571594e-01,1.154446452856063843e-01,8.944183588027954102e-03,-2.314276546239852905e-01,-9.430139511823654175e-02,-4.604858756065368652e-01,-1.319554299116134644e-01,1.375926136970520020e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
8.339968323707580566e-02,-1.125720739364624023e-01,1.230547726154327393e-01,-4.674196243286132812e-03,-2.488439083099365234e-01,-7.970380783081054688e-02,-4.528281688690185547e-01,-1.758224666118621826e-01,1.437868475914001465e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
8.713263273239135742e-02,-1.043133214116096497e-01,1.303877532482147217e-01,-1.820945739746093750e-02,-2.660091519355773926e-01,-6.486818194389343262e-02,-4.448529779911041260e-01,-2.194912880659103394e-01,1.496695429086685181e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
9.104540944099426270e-02,-9.603311121463775635e-02,1.374613046646118164e-01,-3.159019351005554199e-02,-2.828704416751861572e-01,-4.996418952941894531e-02,-4.368857443332672119e-01,-2.629815936088562012e-01,1.551814675331115723e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
9.500749409198760986e-02,-8.783455193042755127e-02,1.442841291427612305e-01,-4.486122727394104004e-02,-2.994680106639862061e-01,-3.494054824113845825e-02,-4.288153350353240967e-01,-3.062985539436340332e-01,1.603698879480361938e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
9.906473755836486816e-02,-7.968077063560485840e-02,1.508732438087463379e-01,-5.801668763160705566e-02,-3.158074617385864258e-01,-1.982703804969787598e-02,-4.206929206848144531e-01,-3.494534492492675781e-01,1.652432978153228760e-01,-4.232827403393172871e-01,-1.668999154322584610e+00,-8.059637678118779514e-01,-1.603044801891849724e+00
1.206827238202095032e-01,-7.336531579494476318e-02,2.002074718475341797e-01,-3.338935971260070801e-02,-2.343269586563110352e-01,-3.206394612789154053e-02,-4.183506369590759277e-01,-2.980401515960693359e-01,1.633753031492233276e-01,1.425370369907521528e+00,7.114847883320237765e-01,7.834158213783973812e-01,5.354435578820917474e-01
