X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
8.774019777774810791e-03,4.359638690948486328e-02,-4.162839055061340332e-02,-3.008469939231872559e-04,7.923537492752075195e-02,-3.478844463825225830e-02,-2.396917581558227539e+00,-4.756635427474975586e-01,2.235143899917602539e+00,-3.889812946319580078e+00,-2.404240686844767882e+00,-4.732108614914430911e-01,2.245378617701546453e+00,-3.899607682973437406e+00
1.244138926267623901e-02,4.441060125827789307e-02,-4.141899943351745605e-02,1.822521910071372986e-03,7.691788673400878906e-02,-3.349833190441131592e-02,-2.386816978454589844e+00,-5.039528012275695801e-01,2.273753643035888672e+00,-3.837278842926025391e+00,-2.404198583023675617e+00,-5.091142747751038478e-01,2.284324700734782443e+00,-3.888637771176230995e+00
1.052470505237579346e-02,4.355552792549133301e-02,-4.244977235794067383e-02,-9.483192116022109985e-04,7.827818393707275391e-02,-3.228025138378143311e-02,-2.397066831588745117e+00,-5.497868657112121582e-01,2.307092189788818359e+00,-3.858200073242187500e+00,-2.404153354697520673e+00,-5.447847791034148290e-01,2.322409957691653482e+00,-3.877512592030176730e+00
1.267782598733901978e-02,4.399265348911285400e-02,-4.263533651828765869e-02,2.779252827167510986e-05,7.676959037780761719e-02,-3.099183738231658936e-02,-2.388500452041625977e+00,-5.789976119995117188e-01,2.342681884765625000e+00,-3.823934793472290039e+00,-2.404105312279619433e+00,-5.802105803102104442e-01,2.359645678778883759e+00,-3.866235588837211967e+00
3.311045467853546143e-03,4.181300103664398193e-02,-4.004313051700592041e-02,-1.296154223382472992e-02,8.630210161209106445e-02,-2.308480441570281982e-02,-2.443033695220947266e+00,-5.996526479721069336e-01,2.483557462692260742e+00,-3.840890169143676758e+00,-2.404054746976978407e+00,-6.153806235486304343e-01,2.396043054886727752e+00,-3.854810157160071249e+00
2.059822529554367065e-02,4.635888338088989258e-02,-4.649443924427032471e-02,5.344303324818611145e-03,7.079017162322998047e-02,-3.213547170162200928e-02,-2.428737878799438477e+00,-6.919810175895690918e-01,2.428500175476074219e+00,-3.834346532821655273e+00,-2.404001931286950722e+00,-6.502845933231019560e-01,2.431613177589027952e+00,-3.843239644822281420e+00
6.840273737907409668e-03,4.140950739383697510e-02,-4.399518668651580811e-02,-7.769593968987464905e-03,8.023995161056518555e-02,-2.612088620662689209e-02,-2.377122402191162109e+00,-6.697978973388671875e-01,2.417365550994873047e+00,-3.822180509567260742e+00,-2.403947171978666031e+00,-6.849091393789082938e-01,2.466366396661541227e+00,-3.831527413494831169e+00
1.833089441061019897e-02,4.507189989089965820e-02,-4.570703208446502686e-02,8.525010198354721069e-04,7.205116748809814453e-02,-2.680788934230804443e-02,-2.396468400955200195e+00,-7.355701327323913574e-01,2.495503187179565430e+00,-3.758923768997192383e+00,-2.403890718893485268e+00,-7.192443390752290000e-01,2.500313421543931547e+00,-3.819676733112808975e+00
1.011947542428970337e-02,4.217198491096496582e-02,-4.650396108627319336e-02,-7.043490186333656311e-03,7.725161314010620117e-02,-2.522172033786773682e-02,-2.402426481246948242e+00,-7.624750137329101562e-01,2.491230726242065430e+00,-3.812710762023925781e+00,-2.403832786092433782e+00,-7.532823347626508292e-01,2.533465088069242199e+00,-3.807690804236130599e+00
1.691865175962448120e-02,4.433986544609069824e-02,-4.695872962474822998e-02,-1.833045855164527893e-03,7.218837738037109375e-02,-2.409519255161285400e-02,-2.384894371032714844e+00,-7.925905585289001465e-01,2.547831773757934570e+00,-3.742758750915527344e+00,-2.403773589609058181e+00,-7.870146441983488783e-01,2.565831900706850632e+00,-3.795572801928964513e+00
1.244731992483139038e-02,4.261502623558044434e-02,-4.823051393032073975e-02,-7.031692191958427429e-03,7.481670379638671875e-02,-2.328591048717498779e-02,-2.408212423324584961e+00,-8.389038443565368652e-01,2.561103105545043945e+00,-3.781163215637207031e+00,-2.403713330329555475e+00,-8.204334160856889824e-01,2.597424246396759617e+00,-3.783325855262126503e+00
1.632878929376602173e-02,4.390786588191986084e-02,-4.867568612098693848e-02,-4.012947902083396912e-03,7.158309221267700195e-02,-2.196870744228363037e-02,-2.386345148086547852e+00,-8.591104745864868164e-01,2.602726936340332031e+00,-3.731444835662841797e+00,-2.403652204589659114e+00,-8.535305071176541025e-01,2.628252370451497733e+00,-3.770953068980506195e+00
1.403889805078506470e-02,4.289221763610839844e-02,-4.988792538642883301e-02,-7.367284968495368958e-03,7.269853353500366211e-02,-2.123819291591644287e-02,-2.407050371170043945e+00,-9.068368673324584961e-01,2.624218225479125977e+00,-3.750594615936279297e+00,-2.403590438108596405e+00,-8.862943020875665434e-01,2.658326293665679074e+00,-3.758457598032861835e+00
1.628953963518142700e-02,4.366239905357360840e-02,-5.048620700836181641e-02,-5.795983597636222839e-03,7.050007581710815430e-02,-2.000738680362701416e-02,-2.390811920166015625e+00,-9.277947545051574707e-01,2.658694028854370117e+00,-3.716678619384765625e+00,-2.403528168099129836e+00,-9.187206066710446040e-01,2.687656096599772226e+00,-3.745842391962062479e+00
7.713668048381805420e-03,4.150018095970153809e-02,-4.875899851322174072e-02,-1.573274843394756317e-02,7.722020149230957031e-02,-1.427383720874786377e-02,-2.399458646774291992e+00,-9.213458299636840820e-01,2.724644422531127930e+00,-3.716154575347900391e+00,-2.403465549704551840e+00,-9.508030043783408658e-01,2.716251667795815283e+00,-3.733110421293420078e+00
2.297673374414443970e-02,4.590967297554016113e-02,-5.470283329486846924e-02,-2.168430015444755554e-03,6.485038995742797852e-02,-2.033586800098419189e-02,-2.440658807754516602e+00,-1.048475146293640137e+00,2.761954784393310547e+00,-3.727199316024780273e+00,-2.403402726182932270e+00,-9.825355999146477837e-01,2.744122775418639915e+00,-3.720264613119437236e+00
1.107422262430191040e-02,4.138721525669097900e-02,-5.226087570190429688e-02,-1.276756264269351959e-02,7.228958606719970703e-02,-1.661023497581481934e-02,-2.388187646865844727e+00,-1.007218837738037109e+00,2.701719760894775391e+00,-3.705600500106811523e+00,-2.403339829426472729e+00,-1.013913019423109851e+00,2.771279067255903339e+00,-3.707307851099804097e+00
2.088265866041183472e-02,4.492196440696716309e-02,-5.456191301345825195e-02,-5.171841010451316833e-03,6.487774848937988281e-02,-1.645995676517486572e-02,-2.397215366363525391e+00,-1.071010351181030273e+00,2.794297218322753906e+00,-3.660167455673217773e+00,-2.403277004547873297e+00,-1.044927250146683972e+00,2.797730477490376622e+00,-3.694243069499219434e+00
1.397507637739181519e-02,4.214963316917419434e-02,-5.490389466285705566e-02,-1.232262514531612396e-02,6.905639171600341797e-02,-1.567643880844116211e-02,-2.412429809570312500e+00,-1.095901250839233398e+00,2.771707773208618164e+00,-3.691667318344116211e+00,-2.403214366457298912e+00,-1.075573189947517827e+00,2.823486511919325537e+00,-3.681073087944051636e+00
1.974084228277206421e-02,4.437923431396484375e-02,-5.591556429862976074e-02,-7.388314232230186462e-03,6.428992748260498047e-02,-1.438032090663909912e-02,-2.387837648391723633e+00,-1.118818998336791992e+00,2.831925868988037109e+00,-3.639456033706665039e+00,-2.403152013056684133e+00,-1.105847183976874204e+00,2.848556436855912199e+00,-3.667800655092661621e+00
1.601419597864151001e-02,4.265177249908447266e-02,-5.681912600994110107e-02,-1.219261251389980316e-02,6.636548042297363281e-02,-1.405401527881622314e-02,-2.415646791458129883e+00,-1.163896322250366211e+00,2.831864118576049805e+00,-3.662334203720092773e+00,-2.403090040756738599e+00,-1.135745029563810071e+00,2.872949535864723902e+00,-3.654428507987641961e+00
1.937028020620346069e-02,4.404458403587341309e-02,-5.756093561649322510e-02,-9.225195273756980896e-03,6.319969892501831055e-02,-1.271744072437286377e-02,-2.390151023864746094e+00,-1.177165508270263672e+00,2.873888731002807617e+00,-3.621958017349243164e+00,-2.403028537331799441e+00,-1.165262957978519864e+00,2.896674983369472933e+00,-3.640959342836396662e+00
1.745755225419998169e-02,4.298914968967437744e-02,-5.852860212326049805e-02,-1.233584247529506683e-02,6.403058767318725586e-02,-1.236167550086975098e-02,-2.412897109985351562e+00,-1.222789525985717773e+00,2.884452104568481445e+00,-3.632603883743286133e+00,-2.402967582920984224e+00,-1.194397166502588981e+00,2.919741902047925830e+00,-3.627395831319376818e+00
1.948376744985580444e-02,4.384747147560119629e-02,-5.922694504261016846e-02,-1.069592498242855072e-02,6.180942058563232422e-02,-1.117812097072601318e-02,-2.394408702850341797e+00,-1.237430453300476074e+00,2.917164087295532227e+00,-3.602373600006103516e+00,-2.402907251519416310e+00,-1.223142280118012515e+00,2.942159551424457398e+00,-3.613740674176972423e+00
1.254943758249282837e-02,4.171910881996154785e-02,-5.845504999160766602e-02,-1.734457723796367645e-02,6.533801555633544922e-02,-8.070930838584899902e-03,-2.369709253311157227e+00,-1.219437956809997559e+00,2.909825801849365234e+00,-3.582646131515502930e+00,-2.402847606111339740e+00,-1.251496341829489101e+00,2.963936715978461756e+00,-3.599996427346003447e+00
2.446960657835006714e-02,4.549112915992736816e-02,-6.242242455482482910e-02,-8.494650945067405701e-03,5.741912126541137695e-02,-1.053191721439361572e-02,-2.428420066833496094e+00,-1.338348507881164551e+00,3.010624885559082031e+00,-3.595990657806396484e+00,-2.402788704168786094e+00,-1.279456476536996679e+00,2.985082236887267371e+00,-3.586165653049710134e+00
1.607906073331832886e-02,4.200410842895507812e-02,-6.087587773799896240e-02,-1.612356491386890411e-02,6.231290102005004883e-02,-9.027868509292602539e-03,-2.402900218963623047e+00,-1.314504504203796387e+00,2.943854331970214844e+00,-3.581930398941040039e+00,-2.402730596542173469e+00,-1.307020091416136953e+00,3.005604864826270539e+00,-3.572250877972205529e+00
2.300580590963363647e-02,4.477600753307342529e-02,-6.279852986335754395e-02,-1.039181090891361237e-02,5.677473545074462891e-02,-8.152052760124206543e-03,-2.394114732742309570e+00,-1.357117056846618652e+00,3.024173498153686523e+00,-3.547060012817382812e+00,-2.402673327851684082e+00,-1.334184864449555308e+00,3.025513261381757246e+00,-3.558254593659947673e+00
1.844758540391921997e-02,4.255022108554840088e-02,-6.289620697498321533e-02,-1.580581627786159515e-02,5.951809883117675781e-02,-7.936209440231323242e-03,-2.415471553802490234e+00,-1.386768698692321777e+00,3.000700235366821289e+00,-3.558953046798706055e+00,-2.402616936869691688e+00,-1.360948732940534089e+00,3.044816000463882677e+00,-3.544179256923202459e+00
2.251418679952621460e-02,4.435282945632934570e-02,-6.392000615596771240e-02,-1.205950416624546051e-02,5.584895610809326172e-02,-6.644725799560546875e-03,-2.390246391296386719e+00,-1.401102185249328613e+00,3.052084684371948242e+00,-3.522384405136108398e+00,-2.402561456893669511e+00,-1.387309882008330275e+00,3.063521569719581450e+00,-3.530027290237514936e+00
2.012663334608078003e-02,4.291693866252899170e-02,-6.444084644317626953e-02,-1.566213928163051605e-02,5.716079473495483398e-02,-6.558001041412353516e-03,-2.414343357086181641e+00,-1.442096948623657227e+00,3.047211408615112305e+00,-3.529464960098266602e+00,-2.402506916109121260e+00,-1.413266733063445413e+00,3.081638371945442767e+00,-3.515801082145173062e+00
2.259805053472518921e-02,4.405619204044342041e-02,-6.515462696552276611e-02,-1.341116614639759064e-02,5.463838577270507812e-02,-5.359739065170288086e-03,-2.392607212066650391e+00,-1.451930642127990723e+00,3.083297729492187500e+00,-3.498714447021484375e+00,-2.402453337942036971e+00,-1.438817932262175914e+00,3.099174726500677046e+00,-3.501502987656678556e+00
2.141407877206802368e-02,4.314585030078887939e-02,-6.576514244079589844e-02,-1.574025489389896393e-02,5.510377883911132812e-02,-5.177065730094909668e-03,-2.410478830337524414e+00,-1.490935921669006348e+00,3.087388038635253906e+00,-3.499240636825561523e+00,-2.402400741400467776e+00,-1.463962338939517327e+00,3.116138870720016829e+00,-3.487135328652214206e+00
