X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,U0,U1,U2,U3
1.194521784782409668e-02,4.375642538070678711e-02,-4.280202090740203857e-02,-6.707701832056045532e-04,7.727563381195068359e-02,-3.102131187915802002e-02,-2.392606735229492188e+00,-5.825411677360534668e-01,2.342257261276245117e+00,-3.833971023559570312e+00,-2.404105312279619433e+00,-5.802105803102104442e-01,2.359645678778883759e+00,-3.866235588837211967e+00
1.234687119722366333e-02,4.366020858287811279e-02,-4.343120753765106201e-02,-1.311050727963447571e-03,7.688677310943603516e-02,-2.981819212436676025e-02,-2.393024444580078125e+00,-6.191664934158325195e-01,2.376197576522827148e+00,-3.823337554931640625e+00,-2.404054746976978407e+00,-6.153806235486304343e-01,2.396043054886727752e+00,-3.854810157160071249e+00
1.273313909769058228e-02,4.357889294624328613e-02,-4.410767555236816406e-02,-1.945117488503456116e-03,7.643252611160278320e-02,-2.864252030849456787e-02,-2.393491268157958984e+00,-6.554870009422302246e-01,2.409559011459350586e+00,-3.812695264816284180e+00,-2.404001931286950722e+00,-6.502845933231019560e-01,2.431613177589027952e+00,-3.843239644822281420e+00
1.310469955205917358e-02,4.351103305816650391e-02,-4.482543468475341797e-02,-2.573991194367408752e-03,7.592087984085083008e-02,-2.749262750148773193e-02,-2.394023180007934570e+00,-6.914932727813720703e-01,2.442373752593994141e+00,-3.802059412002563477e+00,-2.403947171978666031e+00,-6.849091393789082938e-01,2.466366396661541227e+00,-3.831527413494831169e+00
1.346493512392044067e-02,4.345589876174926758e-02,-4.557929933071136475e-02,-3.194814547896385193e-03,7.535582780838012695e-02,-2.636872231960296631e-02,-2.394603013992309570e+00,-7.271606922149658203e-01,2.474624156951904297e+00,-3.791414260864257812e+00,-2.403890718893485268e+00,-7.192443390752290000e-01,2.500313421543931547e+00,-3.819676733112808975e+00
1.381509751081466675e-02,4.341185092926025391e-02,-4.636496305465698242e-02,-3.807371482253074646e-03,7.474249601364135742e-02,-2.526922523975372314e-02,-2.395206451416015625e+00,-7.625022530555725098e-01,2.506322145462036133e+00,-3.780744552612304688e+00,-2.403832786092433782e+00,-7.532823347626508292e-01,2.533465088069242199e+00,-3.807690804236130599e+00
1.415697485208511353e-02,4.337844252586364746e-02,-4.717749357223510742e-02,-4.410700872540473938e-03,7.408499717712402344e-02,-2.419431507587432861e-02,-2.395845651626586914e+00,-7.974760532379150391e-01,2.537453651428222656e+00,-3.770039796829223633e+00,-2.403773589609058181e+00,-7.870146441983488783e-01,2.565831900706850632e+00,-3.795572801928964513e+00
1.449204236268997192e-02,4.335381090641021729e-02,-4.801276326179504395e-02,-5.004288628697395325e-03,7.338839769363403320e-02,-2.314274013042449951e-02,-2.396492004394531250e+00,-8.321046829223632812e-01,2.568024158477783203e+00,-3.759289026260375977e+00,-2.403713330329555475e+00,-8.204334160856889824e-01,2.597424246396759617e+00,-3.783325855262126503e+00
1.482207328081130981e-02,4.333767294883728027e-02,-4.886603355407714844e-02,-5.586953833699226379e-03,7.265591621398925781e-02,-2.211390435695648193e-02,-2.397137880325317383e+00,-8.663409948348999023e-01,2.598022460937500000e+00,-3.748458623886108398e+00,-2.403652204589659114e+00,-8.535305071176541025e-01,2.628252370451497733e+00,-3.770953068980506195e+00
1.514820009469985962e-02,4.332900047302246094e-02,-4.973247647285461426e-02,-6.158018484711647034e-03,7.189357280731201172e-02,-2.110622823238372803e-02,-2.397766351699829102e+00,-9.001678228378295898e-01,2.627470016479492188e+00,-3.737556934356689453e+00,-2.403590438108596405e+00,-8.862943020875665434e-01,2.658326293665679074e+00,-3.758457598032861835e+00
1.547228544950485229e-02,4.332694411277770996e-02,-5.060952901840209961e-02,-6.717829033732414246e-03,7.110369205474853516e-02,-2.012099325656890869e-02,-2.398422718048095703e+00,-9.336076378822326660e-01,2.656354427337646484e+00,-3.726582527160644531e+00,-2.403528168099129836e+00,-9.187206066710446040e-01,2.687656096599772226e+00,-3.745842391962062479e+00
1.579412072896957397e-02,4.333020746707916260e-02,-5.149362981319427490e-02,-7.265044376254081726e-03,7.029002904891967773e-02,-1.915717124938964844e-02,-2.399040699005126953e+00,-9.666212201118469238e-01,2.684644699096679688e+00,-3.715519428253173828e+00,-2.403465549704551840e+00,-9.508030043783408658e-01,2.716251667795815283e+00,-3.733110421293420078e+00
1.611601561307907104e-02,4.333800077438354492e-02,-5.238138139247894287e-02,-7.799474522471427917e-03,6.945532560348510742e-02,-1.821357011795043945e-02,-2.399625301361083984e+00,-9.992276430130004883e-01,2.712361574172973633e+00,-3.704334974288940430e+00,-2.403402726182932270e+00,-9.825355999146477837e-01,2.744122775418639915e+00,-3.720264613119437236e+00
1.643795520067214966e-02,4.334966838359832764e-02,-5.327017605304718018e-02,-8.321208879351615906e-03,6.860303878784179688e-02,-1.729035377502441406e-02,-2.400182008743286133e+00,-1.031408071517944336e+00,2.739496469497680664e+00,-3.693045616149902344e+00,-2.403339829426472729e+00,-1.013913019423109851e+00,2.771279067255903339e+00,-3.707307851099804097e+00
1.676132529973983765e-02,4.336448013782501221e-02,-5.415573716163635254e-02,-8.829848840832710266e-03,6.773698329925537109e-02,-1.638650894165039062e-02,-2.400705337524414062e+00,-1.063141465187072754e+00,2.766052007675170898e+00,-3.681627750396728516e+00,-2.403277004547873297e+00,-1.044927250146683972e+00,2.797730477490376622e+00,-3.694243069499219434e+00
1.708663254976272583e-02,4.338166117668151855e-02,-5.503666400909423828e-02,-9.324500337243080139e-03,6.685930490493774414e-02,-1.550196111202239990e-02,-2.401173114776611328e+00,-1.094432353973388672e+00,2.792021274566650391e+00,-3.670093059539794922e+00,-2.403214366457298912e+00,-1.075573189947517827e+00,2.823486511919325537e+00,-3.681073087944051636e+00
1.741490513086318970e-02,4.340064525604248047e-02,-5.590946972370147705e-02,-9.806232526898384094e-03,6.597250699996948242e-02,-1.463617384433746338e-02,-2.401612758636474609e+00,-1.125271439552307129e+00,2.817405462265014648e+00,-3.658405780792236328e+00,-2.403152013056684133e+00,-1.105847183976874204e+00,2.848556436855912199e+00,-3.667800655092661621e+00
