X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,U0,U1,U2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999581434582930028e-01,-5.632477275757099763e-03,2.010289992798929859e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999595838830199979e-01,-6.247847434689699983e-03,2.012375137905129918e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999595838830199979e-01,-6.247847434689699983e-03,2.012375137905129918e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999607049599440134e-01,-6.722992331276199732e-03,2.008543117839170122e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999607049599440134e-01,-6.722992331276199732e-03,2.008543117839170122e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999626911209440139e-01,-7.556493769268600273e-03,2.007301165028480128e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999655596222910225e-01,-8.740686863189500028e-03,2.018879019852409940e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999682075241470236e-01,-9.812153004875900572e-03,2.044925393378959910e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999706518428770008e-01,-1.078165284121889930e-02,2.083702522316020023e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999729082358319809e-01,-1.165889405450160066e-02,2.133836029512080046e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999729082358319809e-01,-1.165889405450160066e-02,2.133836029512080046e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999749907872189869e-01,-1.245248756787950030e-02,2.222634845759819910e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999768479118089859e-01,-1.314643318799169937e-02,2.310131150461160132e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999768479118089859e-01,-1.314643318799169937e-02,2.310131150461160132e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999769135788460162e-01,-1.317072331987539924e-02,2.313397077496509979e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999786885987480223e-01,-1.382064405135030073e-02,2.406852929362539939e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999803270866980065e-01,-1.440868208545260064e-02,2.503251996572990024e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999818396213369875e-01,-1.494077193420730032e-02,2.602533196244609925e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999818396213369875e-01,-1.494077193420730032e-02,2.602533196244609925e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999832358573729985e-01,-1.542222098804250062e-02,2.628364391097710140e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999845247444249741e-01,-1.585785328536139932e-02,2.675534875448609995e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999857145388310276e-01,-1.606821696732529947e-02,2.739217288036400078e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999868127769630188e-01,-1.276512799982960043e-02,2.816055239982529912e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999878266839739793e-01,-9.646995631558399550e-03,2.903100555592390108e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999878266839739793e-01,-9.646995631558399550e-03,2.903100555592390108e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999887626503830229e-01,-6.825536349543100297e-03,2.986487569820350174e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999896266637770204e-01,-4.272544973341199821e-03,3.076921259483420101e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999904242019010070e-01,-1.962716587035299911e-03,3.171026330849790043e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999911604250270258e-01,1.273161296523999937e-04,3.265752295241060210e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999918400433399857e-01,2.018450655029100163e-03,3.358427387681759768e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999918400433399857e-01,2.018450655029100163e-03,3.358427387681759768e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999924674241029932e-01,3.729678269324600108e-03,3.514648875117470084e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999930465548690028e-01,5.277999175305099662e-03,3.655998274191819775e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999935811629570237e-01,6.678991462598899732e-03,3.783897740737729976e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999940746667819957e-01,7.946653935578799899e-03,3.899625254389909657e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999945302279719894e-01,9.093681075032399724e-03,4.004339720401110014e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999945302279719894e-01,9.093681075032399724e-03,4.004339720401110014e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999949507873040155e-01,1.013164355020350002e-02,4.099097448957540024e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999953389916289792e-01,1.107074988578879947e-02,4.184830397268950009e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999956973519669945e-01,1.192049865473349991e-02,4.252185397004169687e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999960281550180019e-01,1.268936437100260002e-02,4.292098638676709754e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999963335269199893e-01,1.338507074378120047e-02,4.308318449319539667e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999963335269199893e-01,1.338507074378120047e-02,4.308318449319539667e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.999966153818689807e-01,1.401446911666289971e-02,4.288877618827940097e+01
