X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,U0,U1,U2
-1.515255123376846313e-01,-5.975539982318878174e-02,-1.338457763195037842e-01,1.651758104562759399e-01,7.963015139102935791e-02,-1.273163706064224243e-01,3.608472645282745361e-01,-1.341498922556638718e-02,1.224625110626220703e-02,-2.365015447139739990e-02,-1.601625978946685791e-02,2.037780359387397766e-05,-2.126709222793579102e-01,-1.529708653688430786e-01,1.831763982772827148e-01,2.746057084532679826e-01,1.530860764102580027e-02,3.684888188689529898e+01
-1.500190049409866333e-01,-6.300944089889526367e-02,-1.327729523181915283e-01,1.638467460870742798e-01,7.916636019945144653e-02,-1.281350255012512207e-01,3.579687774181365967e-01,-1.365352235734462738e-02,1.253138296306133270e-02,-2.225686609745025635e-02,-1.541044376790523529e-02,4.697591066360473633e-05,-2.144910842180252075e-01,-1.569488942623138428e-01,1.767028570175170898e-01,2.795224968522360132e-01,1.553741014761390003e-02,3.736388647083899883e+01
-1.503605544567108154e-01,-6.417296081781387329e-02,-1.336435526609420776e-01,1.632709503173828125e-01,7.915526628494262695e-02,-1.280869692564010620e-01,3.595142960548400879e-01,-1.370610296726226807e-02,1.225594989955425262e-02,-2.219962328672409058e-02,-1.605118811130523682e-02,7.200893014669418335e-05,-2.142583429813385010e-01,-1.580354869365692139e-01,1.757686138153076172e-01,2.795224968522360132e-01,1.553741014761390003e-02,3.736388647083899883e+01
-9.092672169208526611e-02,-3.996641933917999268e-02,-8.353944122791290283e-02,1.674418896436691284e-01,2.211649715900421143e-02,-1.678928583860397339e-01,1.875350177288055420e-01,-1.752970926463603973e-02,2.562470361590385437e-02,4.162159562110900879e-02,-1.957259699702262878e-02,-3.997060470283031464e-03,-2.960511744022369385e-01,-6.805136054754257202e-02,9.241193532943725586e-02,2.842465154735480115e-01,1.575505535772379895e-02,3.785318785994380164e+01
-1.480599939823150635e-01,-6.955988705158233643e-02,-1.305477917194366455e-01,1.587359011173248291e-01,7.978631556034088135e-02,-1.303945332765579224e-01,3.543576002120971680e-01,-1.409365609288215637e-02,1.288444362580776215e-02,-2.215024083852767944e-02,-1.251537352800369263e-02,2.761511132121086121e-04,-2.171790897846221924e-01,-1.633514314889907837e-01,1.625910699367523193e-01,2.887853467979609734e-01,1.596208887285769859e-02,3.829024490653380042e+01
-1.462320387363433838e-01,-7.220342010259628296e-02,-1.292834728956222534e-01,1.586589813232421875e-01,7.985179871320724487e-02,-1.302157640457153320e-01,3.511495590209960938e-01,-1.423750445246696472e-02,1.332603022456169128e-02,-2.110373228788375854e-02,-1.184303779155015945e-02,2.780649811029434204e-04,-2.181348949670791626e-01,-1.689510047435760498e-01,1.581944972276687622e-01,2.931461189745940277e-01,1.615901893692180125e-02,3.867023676041129931e+01
-1.443429291248321533e-01,-7.525126636028289795e-02,-1.281070858240127563e-01,1.587816178798675537e-01,8.063268661499023438e-02,-1.295266449451446533e-01,3.484671413898468018e-01,-1.435588393360376358e-02,1.378588750958442688e-02,-2.070295810699462891e-02,-1.095833256840705872e-02,3.086682409048080444e-04,-2.184838950634002686e-01,-1.765303164720535278e-01,1.541051566600799561e-01,2.973359286571229942e-01,1.634634648967929829e-02,3.898885161502150254e+01
-1.433350741863250732e-01,-7.831321656703948975e-02,-1.272495388984680176e-01,1.586244851350784302e-01,8.107876777648925781e-02,-1.292303800582885742e-01,3.470222353935241699e-01,-1.448780857026576996e-02,1.413746178150177002e-02,-1.990517973899841309e-02,-1.008714362978935242e-02,3.511183895170688629e-04,-2.190282344818115234e-01,-1.827949881553649902e-01,1.502130031585693359e-01,3.013614438469390255e-01,1.652453722782730103e-02,3.924261175272280155e+01
-1.428412050008773804e-01,-8.215568959712982178e-02,-1.263650506734848022e-01,1.579492986202239990e-01,8.246683329343795776e-02,-1.289862990379333496e-01,3.468501269817352295e-01,-1.462513208389282227e-02,1.450896635651588440e-02,-2.001719921827316284e-02,-8.322863839566707611e-03,4.739928990602493286e-04,-2.192819714546203613e-01,-1.905888020992279053e-01,1.457699984312057495e-01,3.052291181181620017e-01,1.669403763345449904e-02,3.942871318553940085e+01
-1.422647535800933838e-01,-8.573471754789352417e-02,-1.254685819149017334e-01,1.582444757223129272e-01,8.339445292949676514e-02,-1.285484433174133301e-01,3.462507128715515137e-01,-1.475669909268617630e-02,1.498055830597877502e-02,-1.926580816507339478e-02,-6.943135522305965424e-03,5.415431223809719086e-04,-2.198108732700347900e-01,-1.985699832439422607e-01,1.422672420740127563e-01,3.089451366577040115e-01,1.685527124591890136e-02,3.954508858455989895e+01
