X0,X1,X2,X3,X4,X5,Y0,Y1,Y2,U0,U1,U2,U3
3.230247199535369873e-01,1.470879316329956055e-01,-2.719784379005432129e-01,3.363523483276367188e-01,-2.863527238368988037e-01,3.018704354763031006e-01,-8.413494564592838287e-03,1.560563325881958008e+00,2.842736840248107910e-01,4.735192736038926209e-01,4.735192736038926209e-01,4.735192736038926209e-01,4.735192736038926209e-01
3.255877792835235596e-01,1.483080536127090454e-01,-2.735460102558135986e-01,3.397459983825683594e-01,-2.895266115665435791e-01,3.041518032550811768e-01,-8.444804698228836060e-03,1.574411153793334961e+00,2.844464480876922607e-01,4.501728320212771139e-01,4.501728320212771139e-01,4.501728320212771139e-01,4.501728320212771139e-01
3.279624879360198975e-01,1.494253575801849365e-01,-2.750012874603271484e-01,3.429089784622192383e-01,-2.925056815147399902e-01,3.062759339809417725e-01,-8.477238938212394714e-03,1.587326884269714355e+00,2.845962047576904297e-01,4.269580653847872553e-01,4.269580653847872553e-01,4.269580653847872553e-01,4.269580653847872553e-01
3.301510214805603027e-01,1.504415124654769897e-01,-2.763456702232360840e-01,3.458433151245117188e-01,-2.952907979488372803e-01,3.082448542118072510e-01,-8.510227315127849579e-03,1.599319100379943848e+00,2.847243547439575195e-01,4.039253627949377923e-01,4.039253627949377923e-01,4.039253627949377923e-01,4.039253627949377923e-01
3.321561217308044434e-01,1.513583362102508545e-01,-2.775811254978179932e-01,3.485514223575592041e-01,-2.978832423686981201e-01,3.100605607032775879e-01,-8.543746545910835266e-03,1.610398173332214355e+00,2.848330736160278320e-01,3.811244722130276985e-01,3.811244722130276985e-01,3.811244722130276985e-01,3.811244722130276985e-01
3.339808881282806396e-01,1.521776616573333740e-01,-2.787096202373504639e-01,3.510362207889556885e-01,-3.002849817276000977e-01,3.117254674434661865e-01,-8.577309548854827881e-03,1.620576620101928711e+00,2.849236428737640381e-01,3.586043958484334548e-01,3.586043958484334548e-01,3.586043958484334548e-01,3.586043958484334548e-01
3.356287181377410889e-01,1.529018729925155640e-01,-2.797332406044006348e-01,3.533011674880981445e-01,-3.024981021881103516e-01,3.132423460483551025e-01,-8.610523305833339691e-03,1.629869103431701660e+00,2.849974036216735840e-01,3.364132880880504328e-01,3.364132880880504328e-01,3.364132880880504328e-01,3.364132880880504328e-01
3.371033072471618652e-01,1.535333693027496338e-01,-2.806543707847595215e-01,3.553502261638641357e-01,-3.045253455638885498e-01,3.146140575408935547e-01,-8.643600158393383026e-03,1.638291239738464355e+00,2.850558757781982422e-01,3.145983561659714267e-01,3.145983561659714267e-01,3.145983561659714267e-01,3.145983561659714267e-01
3.384089469909667969e-01,1.540747880935668945e-01,-2.814754545688629150e-01,3.571878373622894287e-01,-3.063697516918182373e-01,3.158438205718994141e-01,-8.675859309732913971e-03,1.645861387252807617e+00,2.850999534130096436e-01,2.932057637629413294e-01,2.932057637629413294e-01,2.932057637629413294e-01,2.932057637629413294e-01
3.395501077175140381e-01,1.545289605855941772e-01,-2.821992039680480957e-01,3.588189482688903809e-01,-3.080346882343292236e-01,3.169352710247039795e-01,-8.707099594175815582e-03,1.652599096298217773e+00,2.851311266422271729e-01,2.722805377163055596e-01,2.722805377163055596e-01,2.722805377163055596e-01,2.722805377163055596e-01
